playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1005053,18.0,Noah,Answerth,23,183,85,43,RIGHT,VIC,2018,2019,Caulfield (Vic)/Oakleigh U18,55.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005053.png?i10c=img.resize(scale_height:0.6),06/08/1999,CD_T20,BL,Brisbane Lions,Lions,18.0,79.9,0.0,0.0,0.0,4.0,63.0,0.0,0.0,17.0,6.0,28.0,74.0,2.0,0.0,0.0,190.0,78.5,265.0,1089.0,208.0,135.0,0.0,26.0,18.0,0.0,2.0,0.0,49.0,87.0,0.0,0.0,0.0,0.0,27.0,18.0,73.0,75.8,6.0,4.0,178.0,2.0,83.0,1.0,1.0,4290.0,45.0,241.0,500.0,97.0,49.0,0.0,42.0,16.0,1.0,34.0,7.0,48.0,1.0,11.0,264.0,52.0,190.0,18.0,79.9,0.0,0.0,0.0,0.2,3.5,0.0,0.0,0.9,0.3,28.0,4.1,0.1,0.0,0.0,10.6,78.5,14.7,60.5,11.6,7.5,0.0,1.4,1.0,0.0,0.1,0.0,2.7,4.8,0.0,0.0,0.0,0.0,1.5,1.0,4.1,75.8,6.0,4.0,9.9,2.0,4.6,0.1,0.1,238.4,2.5,13.4,97.0,2.7,0.0,2.3,0.9,0.1,1.9,0.4,2.7,0.1,0.6,14.7,2.9,10.6
CD_I1005054,20.0,Josh,Daicos,23,178,78,7,RIGHT,VIC,2016,2017,Greythorn (Vic)/Bulleen-Templestowe (Vic)/Oakleigh U18,57.0,fatherSon,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005054.png?i10c=img.resize(scale_height:0.6),26/11/1998,CD_T40,COLL,Collingwood,Magpies,20.0,85.9,8.0,17.0,31.0,9.0,67.0,4.0,80.0,5.0,0.0,29.8,120.0,3.0,0.0,0.0,129.0,71.5,414.0,1502.0,296.0,142.0,15.0,21.0,17.0,50.0,8.0,12.0,99.0,177.0,0.0,0.0,0.0,0.0,66.0,7.0,56.0,59.9,0.0,0.0,237.0,1.3,77.0,7.0,4.0,7923.0,6.0,260.0,162.0,312.4,33.0,0.0,98.0,18.0,24.0,1.0,31.0,43.0,3.0,40.0,403.0,78.0,283.0,20.0,85.9,0.4,0.9,31.0,0.5,3.4,0.2,80.0,0.3,0.0,29.8,6.0,0.2,0.0,0.0,6.5,71.5,20.7,75.1,14.8,7.1,0.8,1.1,0.9,50.0,0.4,0.6,5.0,8.9,0.0,0.0,0.0,0.0,3.3,0.4,2.8,59.9,0.0,0.0,11.9,1.3,3.9,0.4,0.2,396.2,0.3,13.0,310.0,1.7,0.0,4.9,0.9,1.2,0.1,1.6,2.2,0.2,2.0,20.2,3.9,14.2
CD_I1005107,11.0,Nathan,Murphy,22,192,97,28,RIGHT,VIC,2017,2018,East Sandringham (Vic)/Brighton Grammar (Vic)/Sandr U18,39.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005107.png?i10c=img.resize(scale_height:0.6),15/12/1999,CD_T40,COLL,Collingwood,Magpies,11.0,86.3,0.0,0.0,0.0,0.0,19.0,4.0,18.2,22.0,8.0,37.0,47.0,0.0,0.0,0.0,51.0,75.2,125.0,498.0,94.0,66.0,0.0,8.0,12.0,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,4.0,22.0,69.0,71.7,0.0,0.0,92.0,2.8,40.0,0.0,0.0,1907.0,65.0,58.0,442.0,130.9,46.0,0.0,19.0,10.0,0.0,57.0,1.0,12.0,0.0,1.0,127.0,21.0,80.0,11.0,86.3,0.0,0.0,0.0,0.0,1.7,0.4,18.2,2.0,0.7,37.0,4.3,0.0,0.0,0.0,4.6,75.2,11.4,45.3,8.5,6.0,0.0,0.7,1.1,0.0,0.0,0.0,2.3,3.0,0.0,0.0,0.0,0.0,0.4,2.0,6.3,71.7,0.0,0.0,8.4,2.8,3.6,0.0,0.0,173.4,5.9,5.3,128.4,4.2,0.0,1.7,0.9,0.0,5.2,0.1,1.1,0.0,0.1,11.5,1.9,7.3
CD_I1005144,6.0,Massimo,D'Ambrosio,19,178,80,42,LEFT,VIC,2022,2022,Point Cook (Vic)/Western U18/Richmond (VFL),3.0,other,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005144.png?i10c=img.resize(scale_height:0.6),05/06/2003,CD_T50,ESS,Essendon,Bombers,6.0,62.8,0.0,0.0,0.0,0.0,12.0,1.0,33.3,3.0,0.0,25.0,20.0,0.0,0.0,0.0,21.0,78.2,78.0,274.0,61.0,35.0,1.0,4.0,2.0,0.0,0.0,0.0,18.0,32.0,0.0,0.0,0.0,0.0,2.0,3.0,19.0,76.1,0.0,0.0,46.0,1.4,22.0,0.0,0.0,869.0,2.0,28.0,633.0,23.7,17.0,0.0,11.0,5.0,0.0,1.0,3.0,4.0,0.0,3.0,80.0,11.0,60.0,6.0,62.8,0.0,0.0,0.0,0.0,2.0,0.2,33.3,0.5,0.0,25.0,3.3,0.0,0.0,0.0,3.5,78.2,13.0,45.7,10.2,5.8,0.2,0.7,0.3,0.0,0.0,0.0,3.0,5.3,0.0,0.0,0.0,0.0,0.3,0.5,3.2,76.1,0.0,0.0,7.7,1.4,3.7,0.0,0.0,144.9,0.3,4.7,23.7,2.8,0.0,1.8,0.8,0.0,0.2,0.5,0.7,0.0,0.5,13.3,1.8,10.0
CD_I1005150,2.0,Emerson,Jeka,20,198,96,39,RIGHT,VIC,2019,2021,Altona (Vic)/Maribyrnong College (Vic)/Western U18,9.0,rookieElevation,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005150.png?i10c=img.resize(scale_height:0.6),18/09/2001,CD_T80,HAW,Hawthorn,Hawks,2.0,69.5,0.0,0.0,0.0,0.0,8.0,2.0,66.7,3.0,3.0,30.4,7.0,0.0,0.0,0.0,6.0,75.0,24.0,96.0,18.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,64.7,1.0,1.0,17.0,2.4,10.0,0.0,0.0,402.0,5.0,10.0,624.0,26.3,4.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,23.0,9.0,16.0,2.0,69.5,0.0,0.0,0.0,0.0,4.0,1.0,66.7,1.5,1.5,30.4,3.5,0.0,0.0,0.0,3.0,75.0,12.0,48.0,9.0,5.5,0.0,0.5,0.0,0.0,0.0,0.0,2.0,3.5,0.0,0.0,0.0,0.0,0.5,2.5,5.0,64.7,1.0,1.0,8.5,2.4,5.0,0.0,0.0,201.1,2.5,5.0,22.9,2.0,0.0,1.5,0.0,0.0,2.5,0.0,0.5,0.0,0.0,11.5,4.5,8.0
CD_I1005199,10.0,Elliott,Himmelberg,24,200,99,34,RIGHT,QLD,2016,2018,Mt Gravatt (Qld)/Redland (NEAFL),51.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005199.png?i10c=img.resize(scale_height:0.6),04/06/1998,CD_T10,ADEL,Adelaide Crows,Crows,10.0,84.4,5.0,0.0,31.0,2.0,16.0,0.0,0.0,2.0,9.0,46.3,50.0,38.0,11.0,28.9,32.0,73.8,103.0,511.0,76.0,36.0,11.0,9.0,13.0,63.2,4.0,12.0,24.0,48.0,31.0,7.0,22.6,28.2,19.0,3.0,12.0,65.5,0.0,0.0,55.0,1.1,32.0,9.0,9.0,1626.0,29.0,112.0,433.0,134.1,1.0,110.0,49.0,5.0,19.0,21.0,3.0,15.0,5.0,5.0,108.0,18.0,58.0,10.0,84.4,0.5,0.0,31.0,0.2,1.6,0.0,0.0,0.2,0.9,46.3,5.0,3.8,1.1,28.9,3.2,73.8,10.3,51.1,7.6,3.6,1.1,0.9,1.3,63.2,0.4,1.2,2.4,4.8,3.1,0.7,22.6,28.2,1.9,0.3,1.2,65.5,0.0,0.0,5.5,1.1,3.2,0.9,0.9,162.7,2.9,11.2,134.1,0.1,11.0,4.9,0.5,1.9,2.1,0.3,1.5,0.5,0.5,10.8,1.8,5.8
CD_I1005247,20.0,Sam,Taylor,23,196,95,15,RIGHT,WA,2017,2018,Upper Swan (WA)/Guilford Grammar (WA)/Swan Dists (WAFL),28.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005247.png?i10c=img.resize(scale_height:0.6),05/05/1999,CD_T1010,GWS,GWS Giants,Giants,20.0,96.8,0.0,0.0,0.0,0.0,41.0,11.0,15.3,72.0,32.0,54.9,162.0,0.0,0.0,0.0,149.0,80.8,302.0,1311.0,244.0,131.0,0.0,12.0,28.0,0.0,1.0,0.0,103.0,137.0,0.0,0.0,0.0,0.0,9.0,60.0,190.0,79.4,0.0,0.0,165.0,1.2,114.0,0.0,0.0,2991.0,169.0,183.0,47.0,421.1,67.0,0.0,31.0,24.0,0.0,160.0,7.0,52.0,1.0,7.0,295.0,45.0,133.0,20.0,96.8,0.0,0.0,0.0,0.0,2.1,0.6,15.3,3.6,1.6,54.9,8.1,0.0,0.0,0.0,7.5,80.8,15.1,65.6,12.2,6.6,0.0,0.6,1.4,0.0,0.1,0.0,5.2,6.9,0.0,0.0,0.0,0.0,0.5,3.0,9.5,79.4,0.0,0.0,8.3,1.2,5.7,0.0,0.0,149.6,8.5,9.2,423.3,3.4,0.0,1.6,1.2,0.0,8.0,0.4,2.6,0.1,0.4,14.8,2.3,6.7
CD_I1005326,10.0,Jackson,Mead,20,184,85,44,RIGHT,SA,2019,2022,SMOSH Westlakes (SA)/Henley HS (SA)/W-West Torrens (SANFL),25.0,fatherSon,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005326.png?i10c=img.resize(scale_height:0.6),30/09/2001,CD_T110,PORT,Port Adelaide,Power,10.0,67.6,0.0,2.0,28.0,3.0,18.0,0.0,0.0,0.0,2.0,33.6,38.0,3.0,0.0,0.0,83.0,73.7,114.0,478.0,84.0,37.0,6.0,2.0,3.0,100.0,2.0,1.0,32.0,55.0,0.0,0.0,0.0,0.0,17.0,2.0,16.0,62.7,0.0,0.0,59.0,1.1,20.0,2.0,3.0,1410.0,11.0,171.0,568.0,60.7,4.0,0.0,27.0,6.0,1.0,2.0,10.0,32.0,8.0,13.0,113.0,23.0,75.0,10.0,67.6,0.0,0.2,28.0,0.3,1.8,0.0,0.0,0.0,0.2,33.6,3.8,0.3,0.0,0.0,8.3,73.7,11.4,47.8,8.4,3.7,0.6,0.2,0.3,100.0,0.2,0.1,3.2,5.5,0.0,0.0,0.0,0.0,1.7,0.2,1.6,62.7,0.0,0.0,5.9,1.1,2.0,0.2,0.3,141.1,1.1,17.1,60.7,0.4,0.0,2.7,0.6,0.1,0.2,1.0,3.2,0.8,1.3,11.3,2.3,7.5
CD_I1005330,4.0,Kade,Chandler,22,175,80,37,LEFT,SA,2018,2019,Western Utd (SA)/Prince Alfred College (SA)/Norwood (SANFL),15.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005330.png?i10c=img.resize(scale_height:0.6),13/01/2000,CD_T90,MELB,Melbourne,Demons,4.0,12.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.3,2.0,0.0,0.0,0.0,3.0,85.7,7.0,25.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,4.0,1.3,3.0,0.0,0.0,71.0,0.0,10.0,700.0,0.9,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,4.0,12.6,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,33.3,0.5,0.0,0.0,0.0,0.8,85.7,1.8,6.3,1.5,0.8,0.5,0.3,0.0,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,1.3,0.8,0.0,0.0,17.8,0.0,2.5,0.9,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0
CD_I1005521,17.0,Oscar,McInerney,28,204,110,46,RIGHT,VIC,2016,2018,Montrose (Vic)/Casey (VFL),37.0,rookieElevation,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005521.png?i10c=img.resize(scale_height:0.6),10/07/1994,CD_T20,BL,Brisbane Lions,Lions,17.0,81.4,6.0,0.0,361.0,23.0,40.0,4.0,40.0,10.0,14.0,70.0,147.0,27.0,8.0,29.6,82.0,59.9,202.0,1290.0,121.0,46.0,11.0,10.0,27.0,60.0,6.0,9.0,46.0,106.0,432.0,130.0,30.1,45.7,32.0,5.0,22.0,47.9,0.0,0.0,96.0,0.9,35.0,8.0,1.0,2477.0,50.0,175.0,37.0,444.2,12.0,946.0,80.0,51.0,15.0,33.0,46.0,49.0,3.0,69.0,210.0,32.0,63.0,17.0,81.4,0.4,0.0,361.0,1.4,2.4,0.2,40.0,0.6,0.8,70.0,8.6,1.6,0.5,29.6,4.8,59.9,11.9,75.9,7.1,2.7,0.6,0.6,1.6,60.0,0.4,0.5,2.7,6.2,25.4,7.6,30.1,45.7,1.9,0.3,1.3,47.9,0.0,0.0,5.6,0.9,2.1,0.5,0.1,145.8,2.9,10.3,444.2,0.7,55.6,4.7,3.0,0.9,1.9,2.7,2.9,0.2,4.1,12.4,1.9,3.7
CD_I1005547,4.0,Josh,Corbett,26,190,90,19,RIGHT,VIC,2018,2019,North Warrnambool (Vic)/Werribee (VFL),,other,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005547.png?i10c=img.resize(scale_height:0.6),23/04/1996,CD_T1000,GCFC,Gold Coast Suns,Suns,4.0,53.2,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,33.3,8.0,6.0,0.0,0.0,2.0,70.8,24.0,123.0,17.0,9.0,3.0,2.0,0.0,80.0,0.0,4.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,75.0,0.0,0.0,12.0,1.0,12.0,5.0,5.0,439.0,2.0,25.0,449.0,126.2,0.0,0.0,10.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,24.0,10.0,16.0,4.0,53.2,0.3,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.5,33.3,2.0,1.5,0.0,0.0,0.5,70.8,6.0,30.8,4.3,2.3,0.8,0.5,0.0,80.0,0.0,1.0,1.5,3.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,75.0,0.0,0.0,3.0,1.0,3.0,1.3,1.3,109.9,0.5,6.3,126.2,0.0,0.0,2.5,0.0,1.3,0.3,0.0,0.5,0.3,0.0,6.0,2.5,4.0
CD_I1005577,20.0,Sam,Draper,23,205,105,2,RIGHT,SA,2016,2020,Reynella (SA)/South Adelaide (SANFL),1.0,rookieElevation,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005577.png?i10c=img.resize(scale_height:0.6),28/09/1998,CD_T50,ESS,Essendon,Bombers,20.0,74.3,6.0,1.0,393.0,25.0,75.0,3.0,42.9,7.0,15.0,68.8,137.0,16.0,6.0,37.5,55.0,65.7,198.0,1175.0,130.0,69.0,11.0,42.0,27.0,52.4,5.0,11.0,50.0,72.0,468.0,135.0,28.8,44.8,54.0,13.0,34.0,54.8,0.0,0.0,126.0,1.8,32.0,6.0,1.0,3557.0,68.0,134.0,90.0,377.9,21.0,1044.0,99.0,64.0,21.0,41.0,51.0,29.0,8.0,76.0,199.0,54.0,62.0,20.0,74.3,0.3,0.1,393.0,1.3,3.8,0.2,42.9,0.4,0.8,68.8,6.9,0.8,0.3,37.5,2.8,65.7,9.9,58.8,6.5,3.5,0.6,2.1,1.4,52.4,0.3,0.6,2.5,3.6,23.4,6.8,28.8,44.8,2.7,0.7,1.7,54.8,0.0,0.0,6.3,1.8,1.6,0.3,0.1,177.9,3.4,6.7,364.5,1.1,52.2,5.0,3.2,1.1,2.1,2.6,1.5,0.4,3.8,10.0,2.7,3.1
CD_I1005599,13.0,Luke,Foley,22,189,81,29,RIGHT,WA,2018,2020,Sorrento-Duncraig (WA)/Subiaco (WAFL),31.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005599.png?i10c=img.resize(scale_height:0.6),08/10/1999,CD_T150,WCE,West Coast Eagles,Eagles,13.0,84.9,2.0,2.0,0.0,1.0,33.0,2.0,33.3,6.0,3.0,32.6,56.0,3.0,0.0,0.0,130.0,69.0,174.0,768.0,120.0,82.0,2.0,8.0,12.0,25.0,1.0,1.0,37.0,48.0,0.0,0.0,0.0,0.0,16.0,12.0,53.0,65.1,0.0,0.0,126.0,2.6,58.0,1.0,0.0,2861.0,21.0,190.0,492.0,99.3,30.0,0.0,21.0,10.0,4.0,14.0,8.0,31.0,4.0,9.0,172.0,37.0,116.0,13.0,84.9,0.2,0.2,0.0,0.1,2.5,0.2,33.3,0.5,0.2,32.6,4.3,0.2,0.0,0.0,10.0,69.0,13.4,59.1,9.2,6.3,0.2,0.6,0.9,25.0,0.1,0.1,2.8,3.7,0.0,0.0,0.0,0.0,1.2,0.9,4.1,65.1,0.0,0.0,9.7,2.6,4.5,0.1,0.0,220.1,1.6,14.6,99.3,2.3,0.0,1.6,0.8,0.3,1.1,0.6,2.4,0.3,0.7,13.2,2.8,8.9
CD_I1005717,0.0,Nick,Coffield,22,191,88,1,RIGHT,VIC,2017,2018,Eltham (Vic)/Northern U18,8.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005717.png?i10c=img.resize(scale_height:0.6),23/10/1999,CD_T130,STK,St Kilda,Saints,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1005729,10.0,Tarryn,Thomas,22,189,76,26,RIGHT,TAS,2018,2019,North Launceston (Tas),8.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005729.png?i10c=img.resize(scale_height:0.6),25/03/2000,CD_T100,NMFC,North Melbourne,Kangaroos,10.0,71.5,2.0,6.0,88.0,12.0,30.0,0.0,0.0,1.0,5.0,42.0,55.0,6.0,2.0,33.3,74.0,65.9,129.0,536.0,85.0,45.0,0.0,8.0,8.0,22.2,1.0,2.0,33.0,45.0,0.0,0.0,0.0,0.0,27.0,5.0,15.0,53.6,2.0,2.0,84.0,1.9,28.0,4.0,6.0,2664.0,9.0,151.0,152.0,322.5,9.0,0.0,24.0,8.0,9.0,6.0,15.0,28.0,2.0,27.0,131.0,28.0,76.0,10.0,71.5,0.2,0.6,88.0,1.2,3.0,0.0,0.0,0.1,0.5,42.0,5.5,0.6,0.2,33.3,7.4,65.9,12.9,53.6,8.5,4.5,0.0,0.8,0.8,22.2,0.1,0.2,3.3,4.5,0.0,0.0,0.0,0.0,2.7,0.5,1.5,53.6,2.0,2.0,8.4,1.9,2.8,0.4,0.6,266.5,0.9,15.1,322.5,0.9,0.0,2.4,0.8,0.9,0.6,1.5,2.8,0.2,2.7,13.1,2.8,7.6
CD_I1005986,13.0,Malcolm,Rosas,21,175,70,41,LEFT,NT,2019,2021,Darwin (NT)/NT Thunder (NEAFL),37.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005986.png?i10c=img.resize(scale_height:0.6),27/06/2001,CD_T1000,GCFC,Gold Coast Suns,Suns,13.0,62.1,4.0,1.0,4.0,1.0,31.0,0.0,0.0,0.0,3.0,50.8,61.0,6.0,0.0,0.0,36.0,67.8,115.0,532.0,78.0,37.0,19.0,10.0,4.0,63.2,6.0,12.0,47.0,53.0,0.0,0.0,0.0,0.0,22.0,2.0,22.0,59.7,0.0,0.0,62.0,1.2,18.0,4.0,0.0,1685.0,9.0,193.0,477.0,109.1,1.0,0.0,45.0,9.0,19.0,0.0,9.0,34.0,17.0,10.0,120.0,31.0,59.0,13.0,62.1,0.3,0.1,4.0,0.1,2.4,0.0,0.0,0.0,0.2,50.8,4.7,0.5,0.0,0.0,2.8,67.8,8.8,40.9,6.0,2.8,1.5,0.8,0.3,63.2,0.5,0.9,3.6,4.1,0.0,0.0,0.0,0.0,1.7,0.2,1.7,59.7,0.0,0.0,4.8,1.2,1.4,0.3,0.0,129.7,0.7,14.8,102.8,0.1,0.0,3.5,0.7,1.5,0.0,0.7,2.6,1.3,0.8,9.2,2.4,4.5
CD_I1005988,7.0,Liam,Henry,20,180,75,23,RIGHT,WA,2019,2020,Cottesloe (WA)/Christ Church Grammar (WA)/Claremont (WAFL),9.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2022/1005988.png?i10c=img.resize(scale_height:0.6),28/08/2001,CD_T60,FRE,Fremantle,Freo,7.0,56.4,1.0,1.0,0.0,0.0,14.0,0.0,0.0,2.0,1.0,23.5,16.0,1.0,1.0,100.0,12.0,73.8,65.0,261.0,48.0,25.0,6.0,4.0,3.0,25.0,0.0,1.0,12.0,29.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,69.4,0.0,0.0,36.0,1.2,19.0,1.0,4.0,870.0,5.0,60.0,441.0,132.1,3.0,0.0,18.0,1.0,4.0,2.0,3.0,10.0,0.0,3.0,68.0,14.0,52.0,7.0,56.4,0.1,0.1,0.0,0.0,2.0,0.0,0.0,0.3,0.1,23.5,2.3,0.1,0.1,100.0,1.7,73.8,9.3,37.3,6.9,3.6,0.9,0.6,0.4,25.0,0.0,0.1,1.7,4.1,0.0,0.0,0.0,0.0,1.0,0.3,1.0,69.4,0.0,0.0,5.1,1.2,2.7,0.1,0.6,124.3,0.7,8.6,131.5,0.4,0.0,2.6,0.1,0.6,0.3,0.4,1.4,0.0,0.4,9.7,2.0,7.4
